p_mc_pur_AG,p_mc_pir_CU,
5.27174279205,6.24716475932,
6.11536806405,7.46477332175,
5.29390990962,5.79372646675,
5.08316176197,5.62414186483,
6.65125504371,6.00102925763,
6.02279818276,6.184981367,
6.10846261767,5.64745610452,
5.77016810986,5.73981448569,
5.16103622189,5.81406702411,
4.94286298427,6.38233392806,
5.16037324934,5.91206758219,
5.35061560926,6.04878849351,
5.05595624099,6.15091127828,
4.57844200591,6.29041142632,
5.77552079495,6.1931948381,
4.92188773826,6.76015571562,
5.37877632792,6.10629806644,
5.22176233866,5.98046318958,
5.16816285715,6.14671526718,
5.47000202528,6.29444608447,
5.34802031232,6.14493079597,
5.16376533718,6.35351055627,
4.82210242426,6.12849086727,
5.12887668632,6.06961093391,
4.61688487003,6.41103066631,
5.72081324698,6.21357547795,
5.23673059143,5.90824235653,
5.65474283713,6.0954859041,
5.17594529692,6.4385685123,
6.6978254086,6.13514013075,
5.06390154608,5.79148175168,
5.05062031943,6.57009474772,
5.00496504901,6.6409044936,
5.38445226605,6.09398097937,
5.77977837169,6.93187780215,
5.65339886016,5.90774781757,
5.59866761269,5.96513113702,
4.15937514422,5.57793423068,
4.12026277607,5.79646221003,
6.67246095359,5.59252046973,
5.31239166626,6.03520112025,
5.18790908059,5.88291062294,
5.14360452334,5.51973344618,
5.15137057409,5.93461501684,
5.2476232733,6.16910714622,
5.19065551487,7.05182659504,
6.12952391884,6.19757287064,
5.74649429508,5.94103220181,
5.1581588572,6.13580590002,
5.19860916832,5.31327691418,
5.04742545737,5.86549766524,
5.11900044579,6.3720898956,
5.84699187666,6.22178124766,
5.36580668889,5.69337779935,
5.23038842339,5.83162904265,
5.81617961496,7.00732907974,
5.67715533361,6.1079527122,
4.85609525643,6.848071887,
6.07697589412,4.60188536083,
5.490506015,6.05454154465,
5.21736919702,5.69824050296,
5.59590165105,5.26653573409,
5.13943801034,6.10846382088,
4.97503745297,6.32652563875,
5.35559576413,6.17845855091,
5.0222010299,6.05254278426,
5.42445499452,5.81510997,
5.60352083444,5.31015647604,
6.06914717783,6.34892332884,
4.67866987216,5.82467792328,
6.40224934419,6.54087089683,
4.7242200063,6.44356585457,
5.1195196174,6.65880714351,
6.46296889347,6.28576465638,
4.80757231129,5.92201280983,
5.34967986916,5.60892007475,
5.09477878342,5.66324092574,
4.99290855089,6.30714907227,
5.46918112741,7.41056458969,
6.07644458503,6.1755790522,
4.67308672928,6.17654416703,
4.71392273455,5.92776457597,
5.43689119033,6.07344233724,
6.06262552716,6.2339145468,
5.27198794495,6.11207977301,
4.44915943252,5.91247773408,
5.22007528661,5.88727849287,
6.15233807062,6.42885288348,
5.73189161847,7.3830050132,
5.44957753148,6.27092707731,
5.41042777544,6.19975955349,
5.25387913914,6.0232542128,
5.38156254305,6.1222286607,
5.52328043253,6.0290741761,
5.5507619334,6.28875355205,
5.42239169976,6.62567441152,
5.76415570003,6.08838182607,
5.29475863252,6.13406331805,
5.36499366281,5.97496167065,
6.42198952115,6.22911723028,
5.01326736376,6.0237932288,
5.93714987986,6.27950100313,
5.0864893732,5.99979453182,
5.46596549889,6.09588009052,
4.70144099036,6.11343238406,
5.1847620761,6.19879353577,
5.44759538798,6.08334697083,
5.31971503755,5.96715517052,
5.25295374765,5.75995796033,
5.12368926303,5.76168708125,
5.29174906572,5.85967861089,
6.20783654732,5.72956134188,
5.23822874384,6.14232203697,
5.68887886526,6.18865232503,
4.77083591331,5.39487498394,
5.147389932,5.73745702277,
6.80312003063,6.14727975373,
6.05912282619,5.5806519967,
5.26960258041,5.60154517431,
5.10933281328,5.55131011862,
5.33686028118,5.88511135648,
5.29393144073,5.89185518377,
5.09807365015,5.60245684368,
5.93112465091,5.46577707005,
4.85223259503,5.42193184146,
5.45197517219,5.6605162578,
5.39967944998,5.95847536357,
5.25939181879,6.37440467923,
5.08736167436,8.2294603884,
5.25557065649,6.72787577059,
5.26924009618,6.50279612863,
5.4494559806,6.29456545745,
5.42557270225,6.3923392104,
5.23797461439,6.24423910642,
5.36030473468,6.26838672799,
5.41357858328,6.44078306375,
5.32612889391,6.83509125657,
5.1037202219,6.65474349146,
5.27887667224,6.203349372,
5.3470315712,6.56665513228,
6.21922938547,7.38369680391,
5.07665538527,7.02645325564,
5.09372403037,6.73706338273,
5.3849613975,7.24913784159,
5.69327019219,6.31154465561,
5.20066828426,5.98278276194,
4.8662664654,6.96035744001,
5.34128332215,6.19256997845,
4.8499502455,6.46641600758,
5.02923720975,6.64230611172,
5.01646529305,6.25680340276,
4.74082999718,6.26318420519,
5.02320190921,6.09558882569,
4.77027507544,6.24343622456,
5.04685866294,5.62995887925,
6.83164064176,6.49100058323,
5.40372385148,6.77029299075,
5.45990644079,6.68730491316,
5.57592583911,6.22712009734,
6.59698175472,7.18507082288,
5.13488750215,6.04459510999,
5.39457236587,6.25123424915,
5.46539528409,6.0191084508,
5.50810508165,5.59346947281,
5.55563792396,6.13036685693,
5.12611747927,6.08855097163,
5.26292429409,5.98538415098,
5.41838033427,6.04808311843,
4.90971461279,6.51889457835,
6.18733569496,5.83297841589,
5.8263476497,7.41006716866,
5.33440594241,5.68419958708,
4.57033163584,6.97364681197,
5.48534177387,6.48501040254,
5.34372026734,6.76421610082,
5.57555688812,7.57930810333,
5.84240270266,6.70019190493,
6.52265209156,8.58533102794,
7.08938843271,6.40956386421,
5.87554699302,7.19726356545,
5.16058397156,6.74843647165,
5.50762170503,7.63379094277,
5.89079101075,5.96087398367,
5.52837867705,7.58673979146,
5.47015752275,6.63688840134,
5.56653715287,6.10211704935,
5.32202908408,6.19520402106,
5.03435465057,5.80122121486,
4.7470615545,7.01469945859,
5.5291521635,6.02236566086,
5.38379707265,6.18392954891,
5.58889645343,5.46499100044,
5.49732229314,6.09547391688,
5.5565956361,6.78779592943,
5.09368644405,6.08902332281,
4.80507903485,4.80606943747,
6.61531453761,5.91495084683,
5.58323517958,6.10208431187,
5.41335521468,6.01958301069,
4.75233595197,6.15271378411,
4.94760108982,5.42884190555,
5.25071697001,5.58407212638,
5.53128084146,6.9472290265,
5.22061904901,6.47916490919,
6.00102638144,5.8104206312,
5.17276669089,6.92532235805,
5.23482898895,5.45061838582,
5.32665813085,5.9009203427,
5.58347993538,6.78521964093,
5.57675633848,6.82875810538,
5.25683565907,5.39916073273,
6.84097392515,6.78252500096,
5.50449792012,6.61446324656,
5.67358905347,5.71823138465,
5.55837199517,6.87835561574,
5.46613739138,5.19550688279,
5.71353859043,6.1058667146,
4.72735231645,5.0638289612,
4.94382620356,5.61876504791,
5.83834751002,5.89392952656,
4.67696416874,6.84074411598,
5.53595050979,6.71158522305,
6.1346364102,5.90242064659,
5.46745876243,6.97410894967,
5.50393092107,6.12244584166,
6.31165031214,6.12124385679,
5.25119864039,6.04821400271,
5.16687761823,5.62848779909,
5.2362959128,6.20854689055,
5.84715358433,5.8491108842,
5.81091699299,5.97006042997,
5.24477561137,6.09507094588,
5.35241910744,6.01080084642,
5.63429563031,6.12530737129,
5.52908386498,6.05610309819,
5.1728941321,6.07718212918,
4.48976387715,6.52163829062,
5.16646406383,6.04031229845,
6.10519540005,7.75854080137,
5.08203096386,6.5304891398,
5.16082357385,6.47561878915,
5.82530286587,5.30924687776,
4.76425332725,6.38590322771,
4.95519778107,5.4224562009,
5.41268347628,7.22211591616,
5.79925316885,5.51637907492,
4.87780792679,6.44092241244,
4.33747440626,6.21463692091,
5.15466745283,6.22586006439,
5.25725678031,6.04458520845,
5.20345324909,6.93653034038,
6.23863533664,6.84614111555,
4.96635405858,4.90770945715,
5.79128558384,3.72799286598,
5.14346828661,6.01233933922,
4.69235771339,7.73796554112,
4.21331627728,6.10781568716,
6.00980566049,5.78158296441,
4.65047127196,5.98775394961,
5.72991047406,7.23288920179,
5.73530302672,5.85904293034,
4.95595868421,5.88170615671,
5.34489360822,6.52852749761,
5.61525928982,7.35064176348,
5.45194414931,6.41141386313,
5.89977443568,6.52334857754,
4.15570483623,6.46143525597,
5.75363133287,6.58264076478,
5.05684154416,7.19118039961,
5.99830342724,6.40272813557,
5.39179462248,6.58588531156,
4.74826152835,6.40164256654,
5.31987166874,6.43159155185,
5.3056878381,6.48437214211,
5.47158445543,5.82016724352,
5.45891957386,5.70548194779,
5.39422784227,5.84578730831,
4.47447116481,5.8007089621,
4.9887255636,5.96967263125,
5.43650752573,5.50974513715,
5.47196062606,6.27881008464,
5.41343655438,6.18140210872,
6.31185014018,5.97329240877,
5.44053631876,5.73252346274,
5.45920348846,5.26005634275,
5.90730831366,6.71772743982,
5.17850087748,7.05498755092,
6.7554086657,5.75183776648,
6.51052372213,6.00048424977,
5.62646562137,5.80653898422,
5.48044128995,6.20433270542,
6.46066499741,5.81079650628,
6.85424737392,5.98977005805,
5.42203347249,5.86718425161,
5.01853519161,5.1049978107,
5.02336510514,6.75127199275,
4.7985397198,5.72942000257,
4.99819571512,5.83070539537,
5.29689552494,5.77845460334,
5.53743007553,7.78630605909,
5.56471060917,6.83912584824,
4.62408998004,6.00807629085,
6.41365225859,5.92210297752,
5.59451756469,6.60087612436,
4.73593841554,6.42684077678,
5.95651319249,5.72957752135,
6.33391881368,5.49502652044,
6.06317144178,6.97785254699,
5.54673715549,7.71825879256,
4.56994881256,6.36904975938,
5.30728578893,6.06194147384,
5.89559422162,7.00888438946,
6.34316163229,6.18124419485,
5.39335486909,6.20040304808,
5.51711766501,6.23115543075,
5.53082737954,6.25183074519,
5.47661006921,6.2420279543,
5.43276167059,6.39717302555,
4.88699524834,6.72219545413,
6.2157627829,6.19045909493,
6.28392284978,5.6838962256,
6.00785159282,7.4457141022,
6.36149927568,6.950394011,
5.54919925157,5.69121048742,
6.01600621204,4.683920291,
5.50272594119,6.64386673382,
5.49212773031,5.74900368145,
4.9742301117,6.12874756215,
4.61647700835,7.10423534981,
4.6660690126,6.80513326393,
4.87657246245,6.05417771357,
5.00281865374,6.05597823831,
5.13535591284,6.16030619291,
6.32242651105,6.30153463358,
4.73228463961,5.99542942562,
4.999857823,5.53163470644,
5.30086270397,5.99837333316,
5.59620539338,5.86145914487,
4.4846425283,6.03501888852,
4.19750707576,5.94276189817,
5.66168976412,6.14272701624,
5.1062609202,6.19903332797,
5.3667178254,6.46185948688,
5.1808527813,6.42572791672,
5.48468633044,6.41551813741,
5.71417769861,5.6419128546,
5.43433865604,6.48611127481,
5.12485144181,6.66190553565,
5.38279532637,7.08593139408,
5.36193852244,5.32707196837,
5.21641031663,6.47812561437,
5.61314371528,7.68762121799,
5.48883439969,5.39881092077,
5.35069037651,5.76595190338,
5.38281929664,5.95340565619,
5.52851586075,6.13569105159,
5.00900618144,5.67009649436,
5.40170815147,6.04644039284,
5.38923439688,6.56105151461,
4.57346723028,6.80376771272,
6.61046380868,5.98614693858,
5.68873134732,7.26493268884,
5.45377051761,6.13701782305,
5.37027857739,6.63161956255,
5.77493393078,5.62653455494,
5.40023793827,6.83709315864,
5.17513170642,6.33869520972,
5.1960958612,6.4314490295,
6.1241025498,6.44920669656,
5.85716066966,6.73712452372,
5.72611742432,6.37041438256,
5.32453595067,6.05332840246,
5.2522894666,6.4010137492,
5.14046523827,6.5487539096,
4.925021714,7.11477584524,
5.6270255972,7.65123454651,
5.06210052497,7.20817546177,
5.5024803454,6.12825089939,
5.28877037016,5.77465706544,
5.44613793532,6.13138252117,
5.98527038529,5.28262438791,
5.25002735487,5.41624941861,
6.34015459285,6.43577075888,
5.55186288099,5.81780191454,
6.00641711727,6.0675818349,
5.18337044684,5.76348718784,
5.26265426838,5.95065338934,
6.27702873342,6.30352245336,
6.16788316218,7.9204900999,
4.7836427061,6.64017139345,
6.38717379172,6.0230611245,
5.93143885574,5.86806447445,
4.77917554937,5.37442278717,
5.33678514154,6.16911192475,
5.0751396985,6.72064456383,
4.6326373439,6.38760451436,
5.0641961842,6.49368593364,
5.04578543591,6.87440028939,
4.75418065712,6.80078017806,
6.34676008076,6.89580137007,
5.51174444939,6.78348769272,
5.45039888222,5.77032676783,
4.74736148765,6.37653287426,
4.89883303829,6.14117357004,
6.25055308834,5.33421353352,
5.27910698833,5.12598230593,
6.04435535708,6.07716446973,
5.23123270614,6.45429386321,
5.13252673233,6.54962253355,
5.23883834932,6.42230116024,
5.14844911615,6.30336558317,
5.45059352005,7.26359654783,
5.55788382002,6.31201866192,
6.50721376535,6.55864354274,
5.2976340534,6.37677196417,
5.19990924898,6.00151755292,
5.51220560815,5.65534486301,
6.37501942704,6.1249153543,
5.26449288629,5.98319419577,
5.7562029046,6.30363453637,
5.04763430519,5.81336492039,
4.79358702885,6.21227459898,
4.91859003846,5.66093672203,
5.54495899325,6.10965799477,
5.2601498623,5.26211783572,
4.88535127842,5.99291377412,
4.68391490241,5.98688934559,
5.11305672251,6.53882270637,
4.95475115433,5.93020634261,
4.65329445072,6.60174188343,
4.92893132031,6.23621097905,
5.25506546671,6.23442883567,
5.69269248118,6.65801224469,
6.14424222953,6.39884561247,
5.378999198,7.2466256717,
5.51413335129,6.41530865002,
5.08154527324,5.7502702151,
6.30800360895,6.20807097093,
5.96265879211,6.05445026354,
5.2043560086,5.76595869417,
5.45375390164,5.75615126921,
4.75707688246,6.14845914314,
5.99530313283,5.34212664929,
5.5774175577,6.25485627664,
6.20793670604,6.61206536747,
5.41244526152,7.09425985605,
5.45246989163,6.46699396972,
5.2068026657,6.04256328327,
6.1897300965,6.15634671283,
5.41700147409,6.14637165607,
5.39787459531,5.96407069049,
5.44767796705,5.90164622802,
5.51009506914,6.65516556192,
5.67216062018,6.41224189294,
6.1387350013,6.29673480592,
5.48745177045,6.12071394511,
5.66178321379,5.94650468303,
5.48254890027,6.29034580367,
5.62443054623,6.12857293464,
5.23722476314,6.26856569278,
5.57855487813,5.99775484383,
4.83519303991,5.92206500293,
5.32517215432,6.28223623522,
5.71887713345,6.43727421875,
4.94443118135,5.60256928191,
6.08084463089,6.62980947684,
5.82133423358,7.21343543721,
5.81192497142,6.30536933642,
5.65494116323,6.04860005365,
5.82111225789,6.00304314949,
5.79601594541,5.38464216804,
5.1374800526,5.76235642991,
5.38720741517,6.1297463569,
4.92251761371,6.59608703136,
5.52399582585,5.33701271762,
5.71261102986,6.32780144875,
6.28281526047,5.83052172667,
6.35289587245,5.50566116041,
5.51670028309,5.43495140266,
5.6124793402,6.49972040164,
6.49528802049,6.33020608012,
5.83029877171,5.98398201512,
3.69865216057,5.72515375958,
5.39143260467,6.95443807187,
5.38080436932,7.04510263168,
5.85808268816,6.16351667363,
5.49422529804,6.00027322529,
5.1760337326,5.89103869379,
4.79726763336,5.97877130976,
5.44646341266,6.62585239476,
5.65354481581,6.52492371515,
5.39088905359,7.46723222851,
5.29396770946,6.32216947576,
4.80739358957,5.84792926008,
4.51547486604,5.91798174729,
4.89886377024,6.09005717587,
5.42432718287,6.0733412759,
5.1028103152,6.17001818485,
5.204101934,6.40721641497,
5.34049240445,6.40907578295,
4.72747719187,6.66787491284,
6.22367833233,6.76396999531,
6.06530498211,6.19598880924,
5.25433142655,6.3316836014,
5.47779274086,6.16221654612,
5.18711289184,6.02948298617,
5.46756088951,6.06736368908,
5.48094278771,6.32775875016,
5.32009894485,6.20912597503,
5.57309789594,6.2742688451,
5.92257709029,6.37705871264,
4.99735972466,6.56118896213,
4.93098685792,6.54851774469,
5.58613791432,6.52886098201,
4.79699212733,6.83365390112,
4.88592114834,6.05141089909,
4.58166601342,6.76751584681,
5.33024895125,5.84036574616,
5.80116827756,6.97737958164,
6.4660134902,7.37071594136,
5.72335037096,5.7449110566,
5.39690375694,5.77148671398,
5.3594031326,5.55776320413,
5.18040428281,4.72339937845,
5.35821739096,5.95756497011,
5.25376836059,7.95789806314,
5.21291672418,5.58368853753,
5.15324710796,6.919890935,
5.36327697289,6.95573355095,
5.30591118939,5.60240443012,
5.15234520074,7.12761585135,
5.06153374839,5.86898546372,
5.36165540226,5.6848629109,
4.86710136522,7.21361338106,
4.63631099199,6.09290421404,
4.89876397964,7.03168790342,
5.02230523518,5.78721757685,
5.30795744108,5.90382357949,
5.20393629225,6.63594411615,
5.24299956955,5.84921473571,
5.46337584061,5.49888864916,
6.48846709036,5.96162819506,
4.97897331616,6.52181940886,
6.30368579882,6.69980951153,
5.22972635197,7.80857288222,
5.09804746301,5.05677342097,
5.15736274676,6.20241146372,
5.09484985361,5.93034144939,
5.80631989785,5.79541092449,
5.08574082551,6.0879840291,
6.03549759289,5.94719291812,
5.24258669265,5.84758704669,
5.14814498582,5.85701631052,
5.3333061208,5.77743841417,
4.8045012763,5.63848036365,
6.22601741041,5.37385016831,
5.54071087849,5.96049634709,
5.38552161602,6.09525844671,
4.83271941673,5.13428892707,
4.91147128495,5.73352861944,
6.17005260513,5.51724488289,
5.05237869769,4.97027774133,
5.00415253913,5.60732278758,
4.40139988188,5.583796424,
5.07251553358,5.50134404088,
4.82937823434,6.36716445299,
5.27393421152,6.91797645621,
4.72500128272,6.49168057773,
5.08961039737,6.50628839141,
4.93731278278,6.37279479139,
5.26096496366,7.03408612935,
5.68374232801,7.76223721945,
5.96922986771,6.77499347192,
5.92440299844,6.44752714337,
5.1468241775,6.44402281787,
5.92513713587,6.65181099377,
5.53548691493,6.23558770362,
6.12629690046,5.73417273057,
6.24201093798,6.16110176485,
6.20402383149,5.7232437619,
5.50461551637,6.49140459928,
5.07871517954,5.91006149985,
5.84628725796,6.50864196817,
5.41711476323,7.99564350817,
5.54251377417,6.16080453716,
5.57607135862,5.92367058893,
5.42173820409,5.63934424464,
5.59597851257,5.94625234452,
5.73472299405,6.10667725702,
5.60293598427,6.03574522639,
5.27457157087,6.19142831578,
5.56044873987,6.14649146383,
4.08810936807,6.05993303838,
5.47692383178,6.09790717803,
5.11246188022,6.57060532163,
5.42112853513,5.97773063667,
5.61765994631,5.89113176337,
5.6051109293,6.75612954801,
5.86471217614,6.14528138669,
5.39201547039,6.90784127155,
5.45429908486,6.27419157458,
5.71636601929,5.87803016769,
5.64806546337,6.41598092731,
5.79486875945,7.17666430921,
5.78504024427,6.00802291569,
4.59014321047,6.2717155689,
5.21060893568,5.46496221279,
5.15035960246,5.63894494068,
5.84107981757,5.79702434559,
5.93969485452,6.20669463691,
5.5204590872,5.58018256321,
5.95123079253,7.59561772996,
6.51810360282,5.84272148647,
4.84756683259,5.62410588707,
5.29739654831,5.75335386107,
5.81236914848,5.80515429797,
7.19578860371,6.02912433559,
5.51249428171,6.19621091984,
5.88452759272,5.87778172578,
5.83635641796,5.87702158137,
5.22362491708,5.87658330045,
5.33336268319,5.82472347615,
5.9581473983,6.67711202577,
6.05792729113,6.39323358227,
6.36919693396,6.48740559823,
5.00500898273,6.64908199049,
5.65726615059,8.5177682895,
5.0723000093,6.39171897403,
4.78745770129,6.58772307376,
5.11325044911,6.02945544529,
6.31728263268,5.95915335436,
5.00825292439,6.74134391021,
5.48623839548,6.40370533381,
5.62855419807,6.11606317324,
4.97009197883,5.99897830758,
5.64775275105,5.95974656462,
5.31571363491,5.70393871621,
5.29110599931,5.53305506794,
5.52737457843,6.80515615753,
5.38975498192,6.83403450713,
5.44485976076,5.98028362686,
5.40214507555,5.9096309181,
5.308845669,5.86412991361,
5.51227885596,6.76736853068,
5.62323675165,6.25466610588,
5.43796527353,6.49095817945,
5.27370462769,6.66112534219,
5.23213955087,6.1490838586,
5.55404471866,6.28547553288,
5.47115216124,6.41715787029,
4.85479868257,6.78136449541,
5.32385664699,5.1104432132,
5.20204811081,6.30403867898,
5.18170235965,6.24011654229,
5.55358867272,6.3240936483,
5.01391759571,6.49435424009,
4.6671746407,6.5806231717,
5.23169191411,6.59615080003,
5.23957638485,6.89151389901,
4.61263624224,7.15195394666,
5.71757789296,5.76731166052,
5.21710622875,6.64765200869,
4.99472112868,7.3164099282,
5.82923875028,6.53905438446,
4.64504776712,6.9299288472,
5.23218839224,6.56625925697,
5.3882498225,6.28305681353,
6.10888543275,7.90019488677,
5.37559410854,6.226155935,
5.41204078741,7.11347708412,
5.93837728765,5.01897746899,
5.46948973565,6.83927609561,
5.49665005875,7.20419020868,
6.00134501435,6.07109886806,
5.48817826696,6.98665945586,
6.17220117943,6.71666243249,
6.66362686823,5.27522527397,
5.45670321701,5.39659912505,
5.70292806859,6.1859419925,
5.19337961475,6.14531565477,
5.93626816514,6.88960862897,
5.35439277596,6.06354012359,
5.5405759726,5.3704739585,
5.3440498098,7.13485951119,
5.00759875549,6.08330729729,
4.79719839834,6.10832400494,
5.99917730051,6.06461844979,
5.29454531998,6.33311215889,
5.54258164306,5.92143670115,
5.65952745646,7.48650847525,
5.34452196205,6.27505518999,
5.35337112633,6.15874369693,
5.37210063985,6.46076081449,
5.32929086186,6.53188320862,
5.53903720679,6.20837570043,
5.00520368574,6.2551552476,
5.01654125775,6.81959675395,
4.98418314565,6.80626199057,
5.58049744123,6.98236212623,
5.61263343133,7.66562578645,
4.57120102338,5.84067702571,
4.94998491175,6.59066211226,
5.29381294811,6.30544402835,
5.64266870046,7.35147459363,
5.33239916064,4.47836109115,
5.30925732944,7.16085299783,
5.22704468812,7.22650732478,
5.42819984154,5.89220453551,
5.99039954186,5.55277972574,
5.25927115226,5.90015523646,
5.46050988417,6.07801371795,
5.01079118837,5.94935484024,
4.9552441069,6.20074200158,
5.08409287531,5.75924389655,
5.87345678097,4.9403179996,
5.37662168108,6.32936677108,
5.02445016792,6.29027962329,
5.33963035711,5.83771446207,
5.34365310257,6.24092737371,
5.13655779179,6.07738201963,
4.8800106842,5.44567100522,
4.93208129402,5.35106029366,
4.71192548727,5.64163784984,
4.74458945581,5.52411063391,
4.7970008496,5.95047599387,
5.33562891689,5.59046402847,
5.07648579626,5.51022880804,
5.27332310916,5.35887256403,
5.34110864071,5.53648892954,
5.24381063627,6.09949277099,
5.1970613052,5.56570863526,
5.84281146525,5.99999652235,
5.01873128463,6.42459074748,
5.71389124455,5.91871685456,
5.30860396069,6.40418462644,
5.49915308337,5.64670527521,
5.30534097017,5.83614009088,
5.84515880914,6.23806552683,
5.3830121148,5.73632783958,
5.13173590336,5.2192787082,
4.65336632939,7.9462752697,
6.62462968616,5.92918928782,
5.69501287833,6.75178665534,
5.59853125991,6.73327870911,
5.54637484802,7.46782775067,
5.73982748488,5.01095407306,
5.37181765989,5.6546144487,
5.42141432582,6.56897890307,
4.86444773881,7.40502239754,
5.37324876261,5.76766750127,
4.6113982434,6.57859866218,
5.50909419391,6.97016735055,
5.48031962629,5.65461851039,
5.28792149264,6.31216717939,
5.07929013514,6.90214988039,
5.32348351651,7.58393583352,
5.17208486605,6.76728262065,
5.77610702712,5.72107269753,
6.06918726647,7.36735418395,
4.87032492873,7.29168321852,
4.79981267526,5.36731828035,
5.64877066677,5.24120741254,
4.94431286625,6.83140763708,
6.132837533,7.43880880458,
5.97506425132,7.05803003882,
5.91933454699,5.85998443017,
5.68137282962,7.62718304648,
5.47557304136,6.33129371314,
5.31672588726,7.50239236564,
6.09407930894,5.9415214609,
5.61982864391,6.33150884842,
5.77338071594,6.15703274159,
5.98494354417,5.79892608843,
6.14501366029,5.64452257048,
5.80973074476,6.48946889781,
5.81753895395,5.64100915621,
5.98158068132,7.01162652613,
5.75522831252,5.87650214759,
6.59303407903,5.82970613745,
5.57304288555,6.39034500579,
5.77392531358,5.78919828644,
6.23905077571,6.12295634536,
5.62755281465,6.17197510391,
6.37304385731,7.74435446313,
5.91214776925,6.00065927006,
5.49995568409,6.04603999278,
4.97008958397,8.01328024883,
5.3106935544,6.65163381263,
5.34791622896,6.05693862077,
5.46115371866,6.94623917486,
6.51514742951,6.23890047298,
6.41435273609,6.10945520337,
5.56569437034,5.97054991861,
5.29958556658,6.31440723816,
6.03587054693,6.52478241308,
4.96890920317,6.51866377332,
5.52679286226,6.14213442677,
5.59043255014,6.49621245932,
6.21171948632,6.35422620986,
6.95421090232,6.35290455957,
6.31813015316,6.28178287505,
5.26960214797,6.62138069097,
5.55858574041,6.54712302795,
5.8306551578,5.65043416778,
4.96726621521,7.52502144974,
5.59309558544,7.55724924744,
5.26925848019,6.29443045923,
5.98099540054,6.40569005267,
6.68315022127,7.47588616241,
4.57632783527,6.88728843727,
5.63867590994,6.19279437553,
6.39767101336,6.1795490135,
5.26550406712,6.15665056795,
5.42128991518,6.5575484936,
5.10310314035,6.52087588506,
5.08744687355,6.21748708579,
5.23242002927,6.91049853076,
5.39705583023,6.23049917671,
6.40496964346,5.92980294395,
6.24122025191,6.06779417528,
4.83232930688,6.04532496947,
4.98584574943,5.61939625532,
4.90532584946,5.43980554603,
6.2705113814,5.79147211378,
5.80958807955,5.50447232981,
5.49416847373,5.41376371335,
5.06507332845,6.18293340631,
6.23972709506,5.91240815365,
5.05774167805,6.15193293662,
5.54111133099,7.1089020746,
6.59252183986,6.7211177851,
5.2771880432,5.59067588546,
5.28167611797,6.06663315123,
5.62857109933,6.00704124114,
5.96238530318,6.15621815908,
5.39825716742,6.44021402701,
6.04083229814,7.24413159378,
4.84187614614,7.1679251364,
5.71653291278,7.26875031143,
5.78970599663,7.43313570283,
5.10117283789,5.82747806812,
5.37951974132,6.34291331893,
5.13546935539,5.86514950239,
5.11657175802,6.6826967011,
6.10088748325,5.43975223523,
5.62251972077,6.23302964369,
5.04109677696,6.33990139899,
5.94018941752,6.22949548874,
5.3205345225,6.06594248519,
4.79332221199,5.84492008242,
6.09265884964,6.31261375231,
6.06683519389,7.73580964465,
4.5706877575,7.03939151447,
5.34019567914,6.45382308774,
5.10282192874,6.90746574177,
4.62617003463,6.20132355813,
5.35099021815,5.84299530607,
5.51881145945,5.9037734921,
6.23751702426,6.32708570707,
5.30451779518,5.29652016985,
6.24582225519,6.04427103676,
6.07978054628,5.65840502828,
5.38868235991,5.86997561099,
5.36764268631,6.07112648262,
6.1587648406,5.63643834534,
5.53234816557,6.70941059831,
4.91402443114,7.69486800028,
4.94723885853,6.28362756176,
4.93576219507,6.3031856898,
5.25701000361,6.29724162797,
5.82196551488,6.262205391,
5.36595595407,5.94381525539,
5.27106155037,6.41524262515,
4.82954600213,6.23287589906,
5.2067898226,6.36560141057,
5.33287115435,6.24453044529,
4.90138078768,6.37234419972,
5.05590115163,6.12259233782,
4.76438412847,6.33186646465,
5.26967183342,5.55431489803,
5.69000850316,5.37872774377,
5.15898051986,6.08459382045,
5.2275849293,6.2748264504,
4.530510496,6.14265046389,
5.27722023556,6.55805414174,
5.25016778439,6.34489082787,
4.75117343222,6.38258769705,
5.75424295379,6.22418975975,
3.73861438045,5.70177228251,
4.88599234666,5.80729338899,
6.15423502542,6.19327209421,
5.04171591063,5.88096235964,
5.26432455374,5.84276997972,
6.16504476461,6.48372539903,
4.70174025371,6.21419378804,
5.76508683429,5.76755600625,
3.99761246454,6.2424369087,
6.39504970351,6.10312673478,
6.09394308337,6.18780620612,
5.69556655427,6.67404662151,
6.00657561068,6.58150720639,
6.02978717265,6.75390712986,
5.20495928764,6.68267176666,
5.28909753988,6.3344550505,
6.47680843108,5.91716700142,
5.53109807536,7.57149484314,
6.18151906724,6.08157085423,
5.32877603701,6.38502972049,
5.54998961482,6.41414684798,
5.88479129999,6.49142716858,
6.09393696288,6.88260826946,
4.87533478802,6.11462335245,
5.24849021448,6.20753821594,
5.61225297645,6.0459753141,
6.19566893546,6.13399340887,
5.51677664769,6.42137209783,
5.83251116258,6.26103959722,
5.3460720218,5.78217662551,
6.74606304502,6.30520678847,
5.33979831048,5.4749727506,
5.12332756474,6.23621273162,
6.01568119727,6.24201308274,
4.63455944417,6.24975992784,
6.34767846211,6.3619232262,
5.09125331594,6.35741994174,
5.11783075314,6.36122963023,
5.76974047906,6.345288041,
4.93450135466,5.95864290866,
6.68930297683,6.5008714144,
5.43115647976,5.86223311091,
5.02735886216,5.97216369284,
5.9461943373,6.20730995582,
4.87419691839,5.22036179468,
